,n_estimators,max_depth,learning_rate,min_child_weight,gamma,accuracy
533,100,10.0,0.1,2,0.1,0.5269607843137255
534,100,10.0,0.1,2,0.2,0.5147058823529411
535,100,10.0,0.1,2,0.3,0.5159313725490197
536,100,10.0,0.1,3,0.0,0.5061274509803921
537,100,10.0,0.1,3,0.1,0.5232843137254902
538,100,10.0,0.1,3,0.2,0.5196078431372549
539,100,10.0,0.1,3,0.3,0.5122549019607843
540,100,10.0,0.1,4,0.0,0.4963235294117647
541,100,10.0,0.1,4,0.1,0.5
542,100,10.0,0.1,4,0.2,0.5061274509803921
543,100,10.0,0.1,4,0.3,0.5036764705882353
544,100,10.0,0.2,1,0.0,0.5134803921568627
545,100,10.0,0.2,1,0.1,0.5294117647058824
546,100,10.0,0.2,1,0.2,0.5134803921568627
547,100,10.0,0.2,1,0.3,0.5318627450980392
548,100,10.0,0.2,2,0.0,0.5147058823529411
549,100,10.0,0.2,2,0.1,0.5208333333333334
550,100,10.0,0.2,2,0.2,0.5183823529411765
551,100,10.0,0.2,2,0.3,0.5159313725490197
552,100,10.0,0.2,3,0.0,0.5073529411764706
553,100,10.0,0.2,3,0.1,0.5110294117647058
554,100,10.0,0.2,3,0.2,0.5220588235294118
555,100,10.0,0.2,3,0.3,0.5269607843137255
556,100,10.0,0.2,4,0.0,0.5073529411764706
557,100,10.0,0.2,4,0.1,0.5061274509803921
558,100,10.0,0.2,4,0.2,0.5049019607843137
559,100,10.0,0.2,4,0.3,0.5159313725490197
560,100,10.0,0.3,1,0.0,0.5220588235294118
561,100,10.0,0.3,1,0.1,0.5220588235294118
562,100,10.0,0.3,1,0.2,0.5122549019607843
563,100,10.0,0.3,1,0.3,0.5159313725490197
564,100,10.0,0.3,2,0.0,0.5147058823529411
565,100,10.0,0.3,2,0.1,0.5110294117647058
566,100,10.0,0.3,2,0.2,0.5183823529411765
567,100,10.0,0.3,2,0.3,0.5159313725490197
568,100,10.0,0.3,3,0.0,0.5355392156862745
569,100,10.0,0.3,3,0.1,0.5134803921568627
570,100,10.0,0.3,3,0.2,0.5159313725490197
571,100,10.0,0.3,3,0.3,0.5098039215686274
572,100,10.0,0.3,4,0.0,0.5134803921568627
573,100,10.0,0.3,4,0.1,0.5367647058823529
574,100,10.0,0.3,4,0.2,0.5024509803921569
575,100,10.0,0.3,4,0.3,0.5110294117647058
576,100,15.0,0.01,1,0.0,0.5306372549019608
577,100,15.0,0.01,1,0.1,0.5281862745098039
578,100,15.0,0.01,1,0.2,0.5306372549019608
579,100,15.0,0.01,1,0.3,0.5330882352941176
580,100,15.0,0.01,2,0.0,0.5355392156862745
581,100,15.0,0.01,2,0.1,0.5318627450980392
582,100,15.0,0.01,2,0.2,0.5281862745098039
583,100,15.0,0.01,2,0.3,0.5477941176470589
584,100,15.0,0.01,3,0.0,0.5330882352941176
585,100,15.0,0.01,3,0.1,0.5220588235294118
586,100,15.0,0.01,3,0.2,0.5245098039215687
587,100,15.0,0.01,3,0.3,0.5306372549019608
588,100,15.0,0.01,4,0.0,0.5012254901960784
589,100,15.0,0.01,4,0.1,0.4963235294117647
590,100,15.0,0.01,4,0.2,0.5061274509803921
591,100,15.0,0.01,4,0.3,0.5012254901960784
592,100,15.0,0.1,1,0.0,0.5343137254901961
593,100,15.0,0.1,1,0.1,0.5232843137254902
594,100,15.0,0.1,1,0.2,0.5245098039215687
595,100,15.0,0.1,1,0.3,0.5220588235294118
596,100,15.0,0.1,2,0.0,0.5367647058823529
597,100,15.0,0.1,2,0.1,0.5281862745098039
598,100,15.0,0.1,2,0.2,0.5330882352941176
599,100,15.0,0.1,2,0.3,0.5122549019607843
600,100,15.0,0.1,3,0.0,0.5294117647058824
601,100,15.0,0.1,3,0.1,0.5183823529411765
602,100,15.0,0.1,3,0.2,0.5183823529411765
603,100,15.0,0.1,3,0.3,0.5183823529411765
604,100,15.0,0.1,4,0.0,0.5049019607843137
605,100,15.0,0.1,4,0.1,0.508578431372549
606,100,15.0,0.1,4,0.2,0.5110294117647058
607,100,15.0,0.1,4,0.3,0.49019607843137253
608,100,15.0,0.2,1,0.0,0.5257352941176471
609,100,15.0,0.2,1,0.1,0.5183823529411765
610,100,15.0,0.2,1,0.2,0.5208333333333334
611,100,15.0,0.2,1,0.3,0.5600490196078431
612,100,15.0,0.2,2,0.0,0.5208333333333334
613,100,15.0,0.2,2,0.1,0.5392156862745098
614,100,15.0,0.2,2,0.2,0.5306372549019608
615,100,15.0,0.2,2,0.3,0.5159313725490197
616,100,15.0,0.2,3,0.0,0.5257352941176471
617,100,15.0,0.2,3,0.1,0.5245098039215687
618,100,15.0,0.2,3,0.2,0.5036764705882353
619,100,15.0,0.2,3,0.3,0.5098039215686274
620,100,15.0,0.2,4,0.0,0.5220588235294118
621,100,15.0,0.2,4,0.1,0.508578431372549
622,100,15.0,0.2,4,0.2,0.5134803921568627
623,100,15.0,0.2,4,0.3,0.5281862745098039
624,100,15.0,0.3,1,0.0,0.5257352941176471
625,100,15.0,0.3,1,0.1,0.5245098039215687
626,100,15.0,0.3,1,0.2,0.5147058823529411
627,100,15.0,0.3,1,0.3,0.5257352941176471
628,100,15.0,0.3,2,0.0,0.5
629,100,15.0,0.3,2,0.1,0.5245098039215687
630,100,15.0,0.3,2,0.2,0.5281862745098039
631,100,15.0,0.3,2,0.3,0.5208333333333334
632,100,15.0,0.3,3,0.0,0.5122549019607843
633,100,15.0,0.3,3,0.1,0.5196078431372549
634,100,15.0,0.3,3,0.2,0.5318627450980392
635,100,15.0,0.3,3,0.3,0.5281862745098039
636,100,15.0,0.3,4,0.0,0.5208333333333334
637,100,15.0,0.3,4,0.1,0.5355392156862745
638,100,15.0,0.3,4,0.2,0.5159313725490197
639,100,15.0,0.3,4,0.3,0.5318627450980392
640,100,20.0,0.01,1,0.0,0.5318627450980392
641,100,20.0,0.01,1,0.1,0.5269607843137255
642,100,20.0,0.01,1,0.2,0.5306372549019608
643,100,20.0,0.01,1,0.3,0.5330882352941176
644,100,20.0,0.01,2,0.0,0.5281862745098039
645,100,20.0,0.01,2,0.1,0.5490196078431373
646,100,20.0,0.01,2,0.2,0.5392156862745098
647,100,20.0,0.01,2,0.3,0.5563725490196079
648,100,20.0,0.01,3,0.0,0.5245098039215687
649,100,20.0,0.01,3,0.1,0.5294117647058824
650,100,20.0,0.01,3,0.2,0.508578431372549
651,100,20.0,0.01,3,0.3,0.5208333333333334
652,100,20.0,0.01,4,0.0,0.5012254901960784
653,100,20.0,0.01,4,0.1,0.5122549019607843
654,100,20.0,0.01,4,0.2,0.5171568627450981
655,100,20.0,0.01,4,0.3,0.4987745098039216
656,100,20.0,0.1,1,0.0,0.5281862745098039
657,100,20.0,0.1,1,0.1,0.5110294117647058
658,100,20.0,0.1,1,0.2,0.5404411764705882
659,100,20.0,0.1,1,0.3,0.5367647058823529
660,100,20.0,0.1,2,0.0,0.5171568627450981
661,100,20.0,0.1,2,0.1,0.5159313725490197
662,100,20.0,0.1,2,0.2,0.5110294117647058
663,100,20.0,0.1,2,0.3,0.5171568627450981
664,100,20.0,0.1,3,0.0,0.5159313725490197
665,100,20.0,0.1,3,0.1,0.5159313725490197
666,100,20.0,0.1,3,0.2,0.5257352941176471
667,100,20.0,0.1,3,0.3,0.5343137254901961
668,100,20.0,0.1,4,0.0,0.5269607843137255
669,100,20.0,0.1,4,0.1,0.5147058823529411
670,100,20.0,0.1,4,0.2,0.5208333333333334
671,100,20.0,0.1,4,0.3,0.5330882352941176
672,100,20.0,0.2,1,0.0,0.5269607843137255
673,100,20.0,0.2,1,0.1,0.5208333333333334
674,100,20.0,0.2,1,0.2,0.5220588235294118
675,100,20.0,0.2,1,0.3,0.5404411764705882
676,100,20.0,0.2,2,0.0,0.5306372549019608
677,100,20.0,0.2,2,0.1,0.5281862745098039
678,100,20.0,0.2,2,0.2,0.5183823529411765
679,100,20.0,0.2,2,0.3,0.5355392156862745
680,100,20.0,0.2,3,0.0,0.5343137254901961
681,100,20.0,0.2,3,0.1,0.5257352941176471
682,100,20.0,0.2,3,0.2,0.5281862745098039
683,100,20.0,0.2,3,0.3,0.5269607843137255
684,100,20.0,0.2,4,0.0,0.5245098039215687
685,100,20.0,0.2,4,0.1,0.5318627450980392
686,100,20.0,0.2,4,0.2,0.5306372549019608
687,100,20.0,0.2,4,0.3,0.5220588235294118
688,100,20.0,0.3,1,0.0,0.5294117647058824
689,100,20.0,0.3,1,0.1,0.5330882352941176
690,100,20.0,0.3,1,0.2,0.5343137254901961
691,100,20.0,0.3,1,0.3,0.5428921568627451
692,100,20.0,0.3,2,0.0,0.5245098039215687
693,100,20.0,0.3,2,0.1,0.5257352941176471
694,100,20.0,0.3,2,0.2,0.5232843137254902
695,100,20.0,0.3,2,0.3,0.5269607843137255
696,100,20.0,0.3,3,0.0,0.5183823529411765
697,100,20.0,0.3,3,0.1,0.5159313725490197
698,100,20.0,0.3,3,0.2,0.5232843137254902
699,100,20.0,0.3,3,0.3,0.508578431372549
700,100,20.0,0.3,4,0.0,0.5220588235294118
701,100,20.0,0.3,4,0.1,0.5171568627450981
702,100,20.0,0.3,4,0.2,0.5294117647058824
703,100,20.0,0.3,4,0.3,0.5171568627450981
704,100,,0.01,1,0.0,0.5134803921568627
705,100,,0.01,1,0.1,0.5147058823529411
706,100,,0.01,1,0.2,0.5134803921568627
707,100,,0.01,1,0.3,0.5183823529411765
708,100,,0.01,2,0.0,0.5122549019607843
709,100,,0.01,2,0.1,0.5122549019607843
710,100,,0.01,2,0.2,0.5183823529411765
711,100,,0.01,2,0.3,0.5134803921568627
712,100,,0.01,3,0.0,0.5036764705882353
713,100,,0.01,3,0.1,0.5049019607843137
714,100,,0.01,3,0.2,0.5061274509803921
715,100,,0.01,3,0.3,0.5061274509803921
716,100,,0.01,4,0.0,0.5122549019607843
717,100,,0.01,4,0.1,0.5159313725490197
718,100,,0.01,4,0.2,0.5159313725490197
719,100,,0.01,4,0.3,0.5171568627450981
720,100,,0.1,1,0.0,0.5147058823529411
721,100,,0.1,1,0.1,0.5012254901960784
722,100,,0.1,1,0.2,0.5134803921568627
723,100,,0.1,1,0.3,0.5
724,100,,0.1,2,0.0,0.5245098039215687
725,100,,0.1,2,0.1,0.5245098039215687
726,100,,0.1,2,0.2,0.5147058823529411
727,100,,0.1,2,0.3,0.5122549019607843
728,100,,0.1,3,0.0,0.5073529411764706
729,100,,0.1,3,0.1,0.49387254901960786
730,100,,0.1,3,0.2,0.5061274509803921
731,100,,0.1,3,0.3,0.5269607843137255
732,100,,0.1,4,0.0,0.5073529411764706
733,100,,0.1,4,0.1,0.5012254901960784
734,100,,0.1,4,0.2,0.5049019607843137
735,100,,0.1,4,0.3,0.5159313725490197
736,100,,0.2,1,0.0,0.5159313725490197
737,100,,0.2,1,0.1,0.5196078431372549
738,100,,0.2,1,0.2,0.5147058823529411
739,100,,0.2,1,0.3,0.5232843137254902
740,100,,0.2,2,0.0,0.5110294117647058
741,100,,0.2,2,0.1,0.5171568627450981
742,100,,0.2,2,0.2,0.5134803921568627
743,100,,0.2,2,0.3,0.5122549019607843
744,100,,0.2,3,0.0,0.5257352941176471
745,100,,0.2,3,0.1,0.5208333333333334
746,100,,0.2,3,0.2,0.5122549019607843
747,100,,0.2,3,0.3,0.5073529411764706
748,100,,0.2,4,0.0,0.49754901960784315
749,100,,0.2,4,0.1,0.5012254901960784
750,100,,0.2,4,0.2,0.5049019607843137
751,100,,0.2,4,0.3,0.49754901960784315
752,100,,0.3,1,0.0,0.4950980392156863
753,100,,0.3,1,0.1,0.5159313725490197
754,100,,0.3,1,0.2,0.5147058823529411
755,100,,0.3,1,0.3,0.5159313725490197
756,100,,0.3,2,0.0,0.5220588235294118
757,100,,0.3,2,0.1,0.5098039215686274
758,100,,0.3,2,0.2,0.5159313725490197
759,100,,0.3,2,0.3,0.5036764705882353
760,100,,0.3,3,0.0,0.5294117647058824
761,100,,0.3,3,0.1,0.5159313725490197
762,100,,0.3,3,0.2,0.5171568627450981
763,100,,0.3,3,0.3,0.5134803921568627
764,100,,0.3,4,0.0,0.5098039215686274
765,100,,0.3,4,0.1,0.5049019607843137
766,100,,0.3,4,0.2,0.5257352941176471
767,100,,0.3,4,0.3,0.5098039215686274
768,150,10.0,0.01,1,0.0,0.5159313725490197
769,150,10.0,0.01,1,0.1,0.5098039215686274
770,150,10.0,0.01,1,0.2,0.5147058823529411
771,150,10.0,0.01,1,0.3,0.5134803921568627
772,150,10.0,0.01,2,0.0,0.5318627450980392
773,150,10.0,0.01,2,0.1,0.5269607843137255
774,150,10.0,0.01,2,0.2,0.5220588235294118
775,150,10.0,0.01,2,0.3,0.5110294117647058
776,150,10.0,0.01,3,0.0,0.5098039215686274
777,150,10.0,0.01,3,0.1,0.5183823529411765
778,150,10.0,0.01,3,0.2,0.5220588235294118
779,150,10.0,0.01,3,0.3,0.5098039215686274
780,150,10.0,0.01,4,0.0,0.508578431372549
781,150,10.0,0.01,4,0.1,0.49754901960784315
782,150,10.0,0.01,4,0.2,0.49754901960784315
783,150,10.0,0.01,4,0.3,0.4889705882352941
784,150,10.0,0.1,1,0.0,0.5147058823529411
785,150,10.0,0.1,1,0.1,0.5220588235294118
786,150,10.0,0.1,1,0.2,0.5208333333333334
787,150,10.0,0.1,1,0.3,0.5171568627450981
788,150,10.0,0.1,2,0.0,0.5281862745098039
789,150,10.0,0.1,2,0.1,0.5183823529411765
790,150,10.0,0.1,2,0.2,0.5281862745098039
791,150,10.0,0.1,2,0.3,0.5269607843137255
792,150,10.0,0.1,3,0.0,0.5220588235294118
793,150,10.0,0.1,3,0.1,0.5269607843137255
794,150,10.0,0.1,3,0.2,0.5269607843137255
795,150,10.0,0.1,3,0.3,0.5122549019607843
796,150,10.0,0.1,4,0.0,0.5024509803921569
797,150,10.0,0.1,4,0.1,0.508578431372549
798,150,10.0,0.1,4,0.2,0.5036764705882353
799,150,10.0,0.1,4,0.3,0.5171568627450981
800,150,10.0,0.2,1,0.0,0.5208333333333334
801,150,10.0,0.2,1,0.1,0.5196078431372549
802,150,10.0,0.2,1,0.2,0.5196078431372549
803,150,10.0,0.2,1,0.3,0.5183823529411765
804,150,10.0,0.2,2,0.0,0.5134803921568627
805,150,10.0,0.2,2,0.1,0.5208333333333334
806,150,10.0,0.2,2,0.2,0.5196078431372549
807,150,10.0,0.2,2,0.3,0.5232843137254902
808,150,10.0,0.2,3,0.0,0.5098039215686274
809,150,10.0,0.2,3,0.1,0.5134803921568627
810,150,10.0,0.2,3,0.2,0.5134803921568627
811,150,10.0,0.2,3,0.3,0.5183823529411765
812,150,10.0,0.2,4,0.0,0.5171568627450981
813,150,10.0,0.2,4,0.1,0.5098039215686274
814,150,10.0,0.2,4,0.2,0.5061274509803921
815,150,10.0,0.2,4,0.3,0.5098039215686274
816,150,10.0,0.3,1,0.0,0.5098039215686274
817,150,10.0,0.3,1,0.1,0.5196078431372549
818,150,10.0,0.3,1,0.2,0.508578431372549
819,150,10.0,0.3,1,0.3,0.5245098039215687
820,150,10.0,0.3,2,0.0,0.5122549019607843
821,150,10.0,0.3,2,0.1,0.5232843137254902
822,150,10.0,0.3,2,0.2,0.5147058823529411
823,150,10.0,0.3,2,0.3,0.5098039215686274
824,150,10.0,0.3,3,0.0,0.5306372549019608
825,150,10.0,0.3,3,0.1,0.5134803921568627
826,150,10.0,0.3,3,0.2,0.5183823529411765
827,150,10.0,0.3,3,0.3,0.5122549019607843
828,150,10.0,0.3,4,0.0,0.5147058823529411
829,150,10.0,0.3,4,0.1,0.5306372549019608
830,150,10.0,0.3,4,0.2,0.508578431372549
831,150,10.0,0.3,4,0.3,0.5134803921568627
832,150,15.0,0.01,1,0.0,0.5343137254901961
833,150,15.0,0.01,1,0.1,0.5343137254901961
834,150,15.0,0.01,1,0.2,0.5318627450980392
835,150,15.0,0.01,1,0.3,0.5367647058823529
836,150,15.0,0.01,2,0.0,0.5355392156862745
837,150,15.0,0.01,2,0.1,0.5428921568627451
838,150,15.0,0.01,2,0.2,0.5306372549019608
839,150,15.0,0.01,2,0.3,0.5502450980392157
840,150,15.0,0.01,3,0.0,0.5269607843137255
841,150,15.0,0.01,3,0.1,0.5281862745098039
842,150,15.0,0.01,3,0.2,0.5196078431372549
843,150,15.0,0.01,3,0.3,0.5269607843137255
844,150,15.0,0.01,4,0.0,0.5122549019607843
845,150,15.0,0.01,4,0.1,0.5171568627450981
846,150,15.0,0.01,4,0.2,0.5147058823529411
847,150,15.0,0.01,4,0.3,0.5171568627450981
848,150,15.0,0.1,1,0.0,0.5257352941176471
849,150,15.0,0.1,1,0.1,0.5257352941176471
850,150,15.0,0.1,1,0.2,0.5134803921568627
851,150,15.0,0.1,1,0.3,0.5147058823529411
852,150,15.0,0.1,2,0.0,0.5343137254901961
853,150,15.0,0.1,2,0.1,0.5196078431372549
854,150,15.0,0.1,2,0.2,0.5183823529411765
855,150,15.0,0.1,2,0.3,0.5171568627450981
856,150,15.0,0.1,3,0.0,0.5281862745098039
857,150,15.0,0.1,3,0.1,0.5171568627450981
858,150,15.0,0.1,3,0.2,0.5171568627450981
859,150,15.0,0.1,3,0.3,0.5245098039215687
860,150,15.0,0.1,4,0.0,0.5257352941176471
861,150,15.0,0.1,4,0.1,0.5098039215686274
862,150,15.0,0.1,4,0.2,0.5220588235294118
863,150,15.0,0.1,4,0.3,0.5
864,150,15.0,0.2,1,0.0,0.5220588235294118
865,150,15.0,0.2,1,0.1,0.5171568627450981
866,150,15.0,0.2,1,0.2,0.5196078431372549
867,150,15.0,0.2,1,0.3,0.5526960784313726
868,150,15.0,0.2,2,0.0,0.5281862745098039
869,150,15.0,0.2,2,0.1,0.5392156862745098
870,150,15.0,0.2,2,0.2,0.5269607843137255
871,150,15.0,0.2,2,0.3,0.5281862745098039
872,150,15.0,0.2,3,0.0,0.5159313725490197
873,150,15.0,0.2,3,0.1,0.5318627450980392
874,150,15.0,0.2,3,0.2,0.5147058823529411
875,150,15.0,0.2,3,0.3,0.5183823529411765
876,150,15.0,0.2,4,0.0,0.5122549019607843
877,150,15.0,0.2,4,0.1,0.5098039215686274
878,150,15.0,0.2,4,0.2,0.5110294117647058
879,150,15.0,0.2,4,0.3,0.5122549019607843
880,150,15.0,0.3,1,0.0,0.5367647058823529
881,150,15.0,0.3,1,0.1,0.5110294117647058
882,150,15.0,0.3,1,0.2,0.5208333333333334
883,150,15.0,0.3,1,0.3,0.5257352941176471
884,150,15.0,0.3,2,0.0,0.5183823529411765
885,150,15.0,0.3,2,0.1,0.5171568627450981
886,150,15.0,0.3,2,0.2,0.5330882352941176
887,150,15.0,0.3,2,0.3,0.5220588235294118
888,150,15.0,0.3,3,0.0,0.5208333333333334
889,150,15.0,0.3,3,0.1,0.5245098039215687
890,150,15.0,0.3,3,0.2,0.5134803921568627
891,150,15.0,0.3,3,0.3,0.5147058823529411
892,150,15.0,0.3,4,0.0,0.5196078431372549
893,150,15.0,0.3,4,0.1,0.5318627450980392
894,150,15.0,0.3,4,0.2,0.5171568627450981
895,150,15.0,0.3,4,0.3,0.5269607843137255
896,150,20.0,0.01,1,0.0,0.5281862745098039
897,150,20.0,0.01,1,0.1,0.5343137254901961
898,150,20.0,0.01,1,0.2,0.5355392156862745
899,150,20.0,0.01,1,0.3,0.5355392156862745
900,150,20.0,0.01,2,0.0,0.5526960784313726
901,150,20.0,0.01,2,0.1,0.5600490196078431
902,150,20.0,0.01,2,0.2,0.5661764705882353
903,150,20.0,0.01,2,0.3,0.5674019607843137
904,150,20.0,0.01,3,0.0,0.5232843137254902
905,150,20.0,0.01,3,0.1,0.5343137254901961
906,150,20.0,0.01,3,0.2,0.5232843137254902
907,150,20.0,0.01,3,0.3,0.5232843137254902
908,150,20.0,0.01,4,0.0,0.5147058823529411
909,150,20.0,0.01,4,0.1,0.5220588235294118
910,150,20.0,0.01,4,0.2,0.5318627450980392
911,150,20.0,0.01,4,0.3,0.5196078431372549
912,150,20.0,0.1,1,0.0,0.5306372549019608
913,150,20.0,0.1,1,0.1,0.5245098039215687
914,150,20.0,0.1,1,0.2,0.5441176470588235
915,150,20.0,0.1,1,0.3,0.5355392156862745
916,150,20.0,0.1,2,0.0,0.5269607843137255
917,150,20.0,0.1,2,0.1,0.5220588235294118
918,150,20.0,0.1,2,0.2,0.5196078431372549
919,150,20.0,0.1,2,0.3,0.5257352941176471
920,150,20.0,0.1,3,0.0,0.5232843137254902
921,150,20.0,0.1,3,0.1,0.5220588235294118
922,150,20.0,0.1,3,0.2,0.5355392156862745
923,150,20.0,0.1,3,0.3,0.5343137254901961
924,150,20.0,0.1,4,0.0,0.5220588235294118
925,150,20.0,0.1,4,0.1,0.508578431372549
926,150,20.0,0.1,4,0.2,0.5257352941176471
927,150,20.0,0.1,4,0.3,0.5269607843137255
928,150,20.0,0.2,1,0.0,0.5318627450980392
929,150,20.0,0.2,1,0.1,0.5245098039215687
930,150,20.0,0.2,1,0.2,0.5220588235294118
931,150,20.0,0.2,1,0.3,0.5404411764705882
932,150,20.0,0.2,2,0.0,0.5392156862745098
933,150,20.0,0.2,2,0.1,0.5306372549019608
934,150,20.0,0.2,2,0.2,0.5269607843137255
935,150,20.0,0.2,2,0.3,0.5281862745098039
936,150,20.0,0.2,3,0.0,0.5318627450980392
937,150,20.0,0.2,3,0.1,0.5318627450980392
938,150,20.0,0.2,3,0.2,0.5196078431372549
939,150,20.0,0.2,3,0.3,0.5281862745098039
940,150,20.0,0.2,4,0.0,0.5269607843137255
941,150,20.0,0.2,4,0.1,0.5122549019607843
942,150,20.0,0.2,4,0.2,0.5294117647058824
943,150,20.0,0.2,4,0.3,0.5257352941176471
944,150,20.0,0.3,1,0.0,0.5306372549019608
945,150,20.0,0.3,1,0.1,0.5343137254901961
946,150,20.0,0.3,1,0.2,0.5269607843137255
947,150,20.0,0.3,1,0.3,0.5428921568627451
948,150,20.0,0.3,2,0.0,0.5257352941176471
949,150,20.0,0.3,2,0.1,0.5245098039215687
950,150,20.0,0.3,2,0.2,0.5245098039215687
951,150,20.0,0.3,2,0.3,0.5269607843137255
952,150,20.0,0.3,3,0.0,0.5208333333333334
953,150,20.0,0.3,3,0.1,0.5232843137254902
954,150,20.0,0.3,3,0.2,0.5208333333333334
955,150,20.0,0.3,3,0.3,0.5147058823529411
956,150,20.0,0.3,4,0.0,0.5245098039215687
957,150,20.0,0.3,4,0.1,0.49754901960784315
958,150,20.0,0.3,4,0.2,0.5208333333333334
959,150,20.0,0.3,4,0.3,0.5294117647058824
960,150,,0.01,1,0.0,0.5024509803921569
961,150,,0.01,1,0.1,0.5073529411764706
962,150,,0.01,1,0.2,0.5061274509803921
963,150,,0.01,1,0.3,0.5073529411764706
964,150,,0.01,2,0.0,0.5098039215686274
965,150,,0.01,2,0.1,0.5122549019607843
966,150,,0.01,2,0.2,0.5110294117647058
967,150,,0.01,2,0.3,0.5061274509803921
968,150,,0.01,3,0.0,0.5134803921568627
969,150,,0.01,3,0.1,0.5171568627450981
970,150,,0.01,3,0.2,0.5147058823529411
971,150,,0.01,3,0.3,0.5122549019607843
972,150,,0.01,4,0.0,0.5049019607843137
973,150,,0.01,4,0.1,0.5049019607843137
974,150,,0.01,4,0.2,0.5061274509803921
975,150,,0.01,4,0.3,0.508578431372549
976,150,,0.1,1,0.0,0.5220588235294118
977,150,,0.1,1,0.1,0.5110294117647058
978,150,,0.1,1,0.2,0.5147058823529411
979,150,,0.1,1,0.3,0.5061274509803921
980,150,,0.1,2,0.0,0.5269607843137255
981,150,,0.1,2,0.1,0.5306372549019608
982,150,,0.1,2,0.2,0.5134803921568627
983,150,,0.1,2,0.3,0.5183823529411765
984,150,,0.1,3,0.0,0.5208333333333334
985,150,,0.1,3,0.1,0.5208333333333334
986,150,,0.1,3,0.2,0.5171568627450981
987,150,,0.1,3,0.3,0.5245098039215687
988,150,,0.1,4,0.0,0.5061274509803921
989,150,,0.1,4,0.1,0.5147058823529411
990,150,,0.1,4,0.2,0.5098039215686274
991,150,,0.1,4,0.3,0.5049019607843137
992,150,,0.2,1,0.0,0.5159313725490197
993,150,,0.2,1,0.1,0.5049019607843137
994,150,,0.2,1,0.2,0.5159313725490197
995,150,,0.2,1,0.3,0.5061274509803921
996,150,,0.2,2,0.0,0.5404411764705882
997,150,,0.2,2,0.1,0.5269607843137255
998,150,,0.2,2,0.2,0.5024509803921569
999,150,,0.2,2,0.3,0.508578431372549
1000,150,,0.2,3,0.0,0.5134803921568627
1001,150,,0.2,3,0.1,0.5196078431372549
1002,150,,0.2,3,0.2,0.5208333333333334
1003,150,,0.2,3,0.3,0.5196078431372549
1004,150,,0.2,4,0.0,0.49754901960784315
1005,150,,0.2,4,0.1,0.5098039215686274
1006,150,,0.2,4,0.2,0.5147058823529411
1007,150,,0.2,4,0.3,0.49387254901960786
1008,150,,0.3,1,0.0,0.5134803921568627
1009,150,,0.3,1,0.1,0.5159313725490197
1010,150,,0.3,1,0.2,0.5257352941176471
1011,150,,0.3,1,0.3,0.5159313725490197
1012,150,,0.3,2,0.0,0.5098039215686274
1013,150,,0.3,2,0.1,0.5294117647058824
1014,150,,0.3,2,0.2,0.5232843137254902
1015,150,,0.3,2,0.3,0.5196078431372549
1016,150,,0.3,3,0.0,0.5367647058823529
1017,150,,0.3,3,0.1,0.5134803921568627
1018,150,,0.3,3,0.2,0.5061274509803921
1019,150,,0.3,3,0.3,0.5220588235294118
1020,150,,0.3,4,0.0,0.5024509803921569
1021,150,,0.3,4,0.1,0.5036764705882353
1022,150,,0.3,4,0.2,0.5147058823529411
1023,150,,0.3,4,0.3,0.5098039215686274
1024,200,10.0,0.01,1,0.0,0.5049019607843137
1025,200,10.0,0.01,1,0.1,0.5147058823529411
1026,200,10.0,0.01,1,0.2,0.5147058823529411
1027,200,10.0,0.01,1,0.3,0.508578431372549
1028,200,10.0,0.01,2,0.0,0.5122549019607843
1029,200,10.0,0.01,2,0.1,0.5245098039215687
1030,200,10.0,0.01,2,0.2,0.5159313725490197
1031,200,10.0,0.01,2,0.3,0.508578431372549
1032,200,10.0,0.01,3,0.0,0.508578431372549
1033,200,10.0,0.01,3,0.1,0.5024509803921569
1034,200,10.0,0.01,3,0.2,0.5122549019607843
1035,200,10.0,0.01,3,0.3,0.5049019607843137
1036,200,10.0,0.01,4,0.0,0.4987745098039216
1037,200,10.0,0.01,4,0.1,0.49142156862745096
1038,200,10.0,0.01,4,0.2,0.5
1039,200,10.0,0.01,4,0.3,0.49019607843137253
1040,200,10.0,0.1,1,0.0,0.5294117647058824
1041,200,10.0,0.1,1,0.1,0.5208333333333334
1042,200,10.0,0.1,1,0.2,0.5294117647058824
1043,200,10.0,0.1,1,0.3,0.5073529411764706
1044,200,10.0,0.1,2,0.0,0.5208333333333334
1045,200,10.0,0.1,2,0.1,0.5269607843137255
1046,200,10.0,0.1,2,0.2,0.5318627450980392
1047,200,10.0,0.1,2,0.3,0.5220588235294118
1048,200,10.0,0.1,3,0.0,0.5269607843137255
1049,200,10.0,0.1,3,0.1,0.5379901960784313
1050,200,10.0,0.1,3,0.2,0.5159313725490197
1051,200,10.0,0.1,3,0.3,0.5147058823529411
1052,200,10.0,0.1,4,0.0,0.5024509803921569
1053,200,10.0,0.1,4,0.1,0.5024509803921569
1054,200,10.0,0.1,4,0.2,0.5171568627450981
1055,200,10.0,0.1,4,0.3,0.5036764705882353
1056,200,10.0,0.2,1,0.0,0.5245098039215687
1057,200,10.0,0.2,1,0.1,0.5171568627450981
1058,200,10.0,0.2,1,0.2,0.5183823529411765
1059,200,10.0,0.2,1,0.3,0.5232843137254902
1060,200,10.0,0.2,2,0.0,0.5110294117647058
1061,200,10.0,0.2,2,0.1,0.5330882352941176
1062,200,10.0,0.2,2,0.2,0.5183823529411765
